,FPR,FNR,TPR,"min(FPR,FNR)",min_constant,max_constant
2649,0.080072224,0.9331667,0.06683332,0.080072224,-0.49939227,-0.4993919
2650,0.08007407,0.9331667,0.06683332,0.08007407,-0.4993919,-0.49939108
2651,0.08007593,0.9331667,0.06683332,0.08007593,-0.49939108,-0.49939013
2652,0.080077775,0.9331667,0.06683332,0.080077775,-0.49939013,-0.49938965
2653,0.08007963,0.9331667,0.06683332,0.08007963,-0.49938965,-0.4993888
2654,0.08008148,0.9331667,0.06683332,0.08008148,-0.4993888,-0.49938834
2655,0.08008333,0.9331667,0.06683332,0.08008333,-0.49938834,-0.49938822
2656,0.08008519,0.9331667,0.06683332,0.08008519,-0.49938822,-0.4993881
2657,0.080087036,0.9331667,0.06683332,0.080087036,-0.4993881,-0.49938774
2658,0.08008889,0.9331667,0.06683332,0.08008889,-0.49938774,-0.49938762
2659,0.08009074,0.9331667,0.06683332,0.08009074,-0.49938762,-0.49938667
2660,0.080092594,0.9331667,0.06683332,0.080092594,-0.49938667,-0.49938524
2661,0.080092594,0.93315,0.06685001,0.080092594,-0.49938524,-0.499385
2662,0.08009444,0.93315,0.06685001,0.08009444,-0.499385,-0.49938428
2663,0.0800963,0.93315,0.06685001,0.0800963,-0.49938428,-0.49938297
2664,0.080098145,0.93315,0.06685001,0.080098145,-0.49938297,-0.4993825
2665,0.080098145,0.9331333,0.066866696,0.080098145,-0.4993825,-0.4993819
2666,0.0801,0.9331333,0.066866696,0.0801,-0.4993819,-0.49938166
2667,0.080101855,0.9331333,0.066866696,0.080101855,-0.49938166,-0.49938154
2668,0.0801037,0.9331333,0.066866696,0.0801037,-0.49938154,-0.49938142
2669,0.08010556,0.9331333,0.066866696,0.08010556,-0.49938142,-0.49938035
2670,0.080107406,0.9331333,0.066866696,0.080107406,-0.49938035,-0.49937987
2671,0.08010926,0.9331333,0.066866696,0.08010926,-0.49937987,-0.4993794
2672,0.08011111,0.9331333,0.066866696,0.08011111,-0.4993794,-0.49937928
2673,0.080112964,0.9331333,0.066866696,0.080112964,-0.49937928,-0.49937916
2674,0.080112964,0.9331167,0.066883326,0.080112964,-0.49937916,-0.49937892
2675,0.080112964,0.9331,0.066900015,0.080112964,-0.49937892,-0.49937856
2676,0.08011667,0.9331,0.066900015,0.08011667,-0.49937856,-0.4993782
2677,0.08011667,0.93308336,0.066916645,0.08011667,-0.4993782,-0.49937743
2678,0.08011852,0.93306667,0.066933334,0.08011852,-0.49937743,-0.49937707
2679,0.08012037,0.93306667,0.066933334,0.08012037,-0.49937707,-0.49937683
2680,0.080122225,0.93306667,0.066933334,0.080122225,-0.49937683,-0.49937636
2681,0.08012407,0.93306667,0.066933334,0.08012407,-0.49937636,-0.49937588
2682,0.08012593,0.93306667,0.066933334,0.08012593,-0.49937588,-0.49937505
2683,0.080127776,0.93306667,0.066933334,0.080127776,-0.49937505,-0.49937493
2684,0.08012963,0.93306667,0.066933334,0.08012963,-0.49937493,-0.4993748
2685,0.08013148,0.93306667,0.066933334,0.08013148,-0.4993748,-0.49937302
2686,0.08013518,0.93306667,0.066933334,0.08013518,-0.49937302,-0.49937195
2687,0.08013704,0.93306667,0.066933334,0.08013704,-0.49937195,-0.49937183
2688,0.08013889,0.93306667,0.066933334,0.08013889,-0.49937183,-0.4993717
2689,0.08014074,0.93306667,0.066933334,0.08014074,-0.4993717,-0.4993716
2690,0.08015,0.93306667,0.066933334,0.08015,-0.4993716,-0.49937147
2691,0.08015185,0.93306667,0.066933334,0.08015185,-0.49937147,-0.49937087
2692,0.0801537,0.93306667,0.066933334,0.0801537,-0.49937087,-0.49937052
2693,0.08015556,0.93306667,0.066933334,0.08015556,-0.49937052,-0.49937004
2694,0.08015741,0.93306667,0.066933334,0.08015741,-0.49937004,-0.49936932
2695,0.08015741,0.93305,0.06695002,0.08015741,-0.49936932,-0.49936897
2696,0.08015926,0.93305,0.06695002,0.08015926,-0.49936897,-0.4993685
2697,0.08016111,0.93305,0.06695002,0.08016111,-0.4993685,-0.49936742
2698,0.080162965,0.93305,0.06695002,0.080162965,-0.49936742,-0.4993667
2699,0.08016481,0.93305,0.06695002,0.08016481,-0.4993667,-0.4993654
2700,0.08016667,0.93305,0.06695002,0.08016667,-0.4993654,-0.49936503
2701,0.080168515,0.93305,0.06695002,0.080168515,-0.49936503,-0.49936444
2702,0.08017037,0.93305,0.06695002,0.08017037,-0.49936444,-0.4993642
2703,0.08017037,0.93303335,0.06696665,0.08017037,-0.4993642,-0.4993636
2704,0.080172226,0.93303335,0.06696665,0.080172226,-0.4993636,-0.49936336
2705,0.08017407,0.93303335,0.06696665,0.08017407,-0.49936336,-0.49936324
2706,0.08017593,0.93303335,0.06696665,0.08017593,-0.49936324,-0.49936157
2707,0.08017778,0.93303335,0.06696665,0.08017778,-0.49936157,-0.49936146
2708,0.08017778,0.93301666,0.06698334,0.08017778,-0.49936146,-0.4993611
2709,0.08017778,0.933,0.06699997,0.08017778,-0.4993611,-0.49936086
2710,0.08017963,0.933,0.06699997,0.08017963,-0.49936086,-0.49936062
2711,0.08018148,0.933,0.06699997,0.08018148,-0.49936062,-0.49936014
2712,0.08018518,0.933,0.06699997,0.08018518,-0.49936014,-0.49935836
2713,0.08018704,0.933,0.06699997,0.08018704,-0.49935836,-0.499358
2714,0.080188885,0.933,0.06699997,0.080188885,-0.499358,-0.4993574
2715,0.08019074,0.933,0.06699997,0.08019074,-0.4993574,-0.49935633
2716,0.080192596,0.933,0.06699997,0.080192596,-0.49935633,-0.49935526
2717,0.08019444,0.933,0.06699997,0.08019444,-0.49935526,-0.4993549
2718,0.0801963,0.933,0.06699997,0.0801963,-0.4993549,-0.49935478
2719,0.08019815,0.933,0.06699997,0.08019815,-0.49935478,-0.4993536
2720,0.0802,0.933,0.06699997,0.0802,-0.4993536,-0.49935335
2721,0.08020185,0.933,0.06699997,0.08020185,-0.49935335,-0.4993525
2722,0.080203705,0.93298334,0.06701666,0.080203705,-0.4993525,-0.4993524
2723,0.08020555,0.93298334,0.06701666,0.08020555,-0.4993524,-0.49935132
2724,0.08020555,0.93296665,0.06703335,0.08020555,-0.49935132,-0.49935073
2725,0.08020741,0.93296665,0.06703335,0.08020741,-0.49935073,-0.4993505
2726,0.08020926,0.93296665,0.06703335,0.08020926,-0.4993505,-0.49935025
2727,0.08021111,0.93296665,0.06703335,0.08021111,-0.49935025,-0.49934965
2728,0.080212966,0.93296665,0.06703335,0.080212966,-0.49934965,-0.49934953
2729,0.08021481,0.93296665,0.06703335,0.08021481,-0.49934953,-0.49934942
2730,0.08021852,0.93296665,0.06703335,0.08021852,-0.49934942,-0.4993487
2731,0.08022037,0.93296665,0.06703335,0.08022037,-0.4993487,-0.4993481
2732,0.08022222,0.93296665,0.06703335,0.08022222,-0.4993481,-0.49934798
2733,0.08022222,0.93295,0.06704998,0.08022222,-0.49934798,-0.49934727
2734,0.080224074,0.93295,0.06704998,0.080224074,-0.49934727,-0.49934608
2735,0.08022593,0.93295,0.06704998,0.08022593,-0.49934608,-0.49934536
2736,0.08022778,0.93295,0.06704998,0.08022778,-0.49934536,-0.4993449
2737,0.08022963,0.93295,0.06704998,0.08022963,-0.4993449,-0.49934334
2738,0.08023148,0.93295,0.06704998,0.08023148,-0.49934334,-0.49934322
2739,0.08023148,0.93293333,0.06706667,0.08023148,-0.49934322,-0.49934286
2740,0.080233335,0.93293333,0.06706667,0.080233335,-0.49934286,-0.49934262
2741,0.08023518,0.93293333,0.06706667,0.08023518,-0.49934262,-0.49934202
2742,0.08023518,0.93291664,0.06708336,0.08023518,-0.49934202,-0.49934155
2743,0.08023518,0.9329,0.06709999,0.08023518,-0.49934155,-0.4993407
2744,0.08023704,0.9329,0.06709999,0.08023704,-0.4993407,-0.49934047
2745,0.080238886,0.9329,0.06709999,0.080238886,-0.49934047,-0.49933952
2746,0.08024074,0.9329,0.06709999,0.08024074,-0.49933952,-0.49933892
2747,0.08024074,0.9328833,0.06711668,0.08024074,-0.49933892,-0.49933845
2748,0.08024259,0.9328833,0.06711668,0.08024259,-0.49933845,-0.4993375
2749,0.0802463,0.9328833,0.06711668,0.0802463,-0.4993375,-0.49933726
2750,0.0802463,0.9328667,0.06713331,0.0802463,-0.49933726,-0.49933594
2751,0.08024815,0.9328667,0.06713331,0.08024815,-0.49933594,-0.49933583
2752,0.08025185,0.9328667,0.06713331,0.08025185,-0.49933583,-0.4993357
2753,0.08025555,0.9328667,0.06713331,0.08025555,-0.4993357,-0.49933523
2754,0.080259256,0.9328667,0.06713331,0.080259256,-0.49933523,-0.4993351
2755,0.08026111,0.9328667,0.06713331,0.08026111,-0.4993351,-0.4993344
2756,0.08026297,0.9328667,0.06713331,0.08026297,-0.4993344,-0.49933416
2757,0.080264814,0.9328667,0.06713331,0.080264814,-0.49933416,-0.49933273
2758,0.08026667,0.9328667,0.06713331,0.08026667,-0.49933273,-0.4993326
2759,0.08026852,0.9328667,0.06713331,0.08026852,-0.4993326,-0.49933237
2760,0.08027037,0.9328667,0.06713331,0.08027037,-0.49933237,-0.49933213
2761,0.08027222,0.9328667,0.06713331,0.08027222,-0.49933213,-0.499332
2762,0.080274075,0.9328667,0.06713331,0.080274075,-0.499332,-0.49933177
2763,0.08027592,0.9328667,0.06713331,0.08027592,-0.49933177,-0.49933165
2764,0.08027592,0.93285,0.06715,0.08027592,-0.49933165,-0.49933147
2765,0.08027778,0.93285,0.06715,0.08027778,-0.49933147,-0.49933124
2766,0.080279626,0.93285,0.06715,0.080279626,-0.49933124,-0.499331
2767,0.08028148,0.93285,0.06715,0.08028148,-0.499331,-0.49933076
2768,0.08028334,0.93285,0.06715,0.08028334,-0.49933076,-0.49932933
2769,0.08028334,0.9328333,0.067166686,0.08028334,-0.49932933,-0.4993292
2770,0.080285184,0.9328333,0.067166686,0.080285184,-0.4993292,-0.49932873
2771,0.08028704,0.9328333,0.067166686,0.08028704,-0.49932873,-0.4993286
2772,0.08029074,0.9328333,0.067166686,0.08029074,-0.4993286,-0.49932826
2773,0.08029259,0.9328333,0.067166686,0.08029259,-0.49932826,-0.49932814
2774,0.08029629,0.9328333,0.067166686,0.08029629,-0.49932814,-0.49932778
2775,0.08029815,0.9328333,0.067166686,0.08029815,-0.49932778,-0.49932742
2776,0.0803,0.9328333,0.067166686,0.0803,-0.49932742,-0.49932706
2777,0.0803,0.9328167,0.067183316,0.0803,-0.49932706,-0.49932635
2778,0.080303706,0.9328167,0.067183316,0.080303706,-0.49932635,-0.49932516
2779,0.080303706,0.9328,0.067200005,0.080303706,-0.49932516,-0.49932492
2780,0.080305554,0.9328,0.067200005,0.080305554,-0.49932492,-0.49932396
2781,0.08030741,0.9328,0.067200005,0.08030741,-0.49932396,-0.49932384
2782,0.08030926,0.9328,0.067200005,0.08030926,-0.49932384,-0.49932337
2783,0.08031111,0.9328,0.067200005,0.08031111,-0.49932337,-0.49932313
2784,0.08031111,0.9327833,0.067216694,0.08031111,-0.49932313,-0.49932253
2785,0.08031296,0.9327833,0.067216694,0.08031296,-0.49932253,-0.49932206
2786,0.080314815,0.9327833,0.067216694,0.080314815,-0.49932206,-0.49932134
2787,0.080314815,0.9327667,0.067233324,0.080314815,-0.49932134,-0.4993211
2788,0.08031667,0.9327667,0.067233324,0.08031667,-0.4993211,-0.4993204
2789,0.08031667,0.93275,0.06725001,0.08031667,-0.4993204,-0.49932027
2790,0.08031667,0.93273336,0.06726664,0.08031667,-0.49932027,-0.4993199
2791,0.08031852,0.93273336,0.06726664,0.08031852,-0.4993199,-0.49931967
2792,0.08032037,0.93273336,0.06726664,0.08032037,-0.49931967,-0.49931955
2793,0.08032222,0.93273336,0.06726664,0.08032222,-0.49931955,-0.49931908
2794,0.080324076,0.93273336,0.06726664,0.080324076,-0.49931908,-0.49931848
2795,0.08032778,0.93273336,0.06726664,0.08032778,-0.49931848,-0.49931836
2796,0.08032963,0.93273336,0.06726664,0.08032963,-0.49931836,-0.49931788
2797,0.08033148,0.93273336,0.06726664,0.08033148,-0.49931788,-0.49931777
2798,0.08033333,0.93273336,0.06726664,0.08033333,-0.49931777,-0.49931753
2799,0.080335185,0.93273336,0.06726664,0.080335185,-0.49931753,-0.4993173
2800,0.080335185,0.93271667,0.06728333,0.080335185,-0.4993173,-0.49931657
2801,0.08033704,0.93271667,0.06728333,0.08033704,-0.49931657,-0.49931633
2802,0.08034074,0.93271667,0.06728333,0.08034074,-0.49931633,-0.49931514
2803,0.08034074,0.9327,0.06730002,0.08034074,-0.49931514,-0.49931467
2804,0.08034259,0.9327,0.06730002,0.08034259,-0.49931467,-0.49931455
2805,0.08034259,0.93268335,0.06731665,0.08034259,-0.49931455,-0.49931324
2806,0.080344446,0.93268335,0.06731665,0.080344446,-0.49931324,-0.49931288
2807,0.080346294,0.93268335,0.06731665,0.080346294,-0.49931288,-0.4993124
2808,0.08034815,0.93268335,0.06731665,0.08034815,-0.4993124,-0.4993117
2809,0.08035,0.93268335,0.06731665,0.08035,-0.4993117,-0.4993111
2810,0.08035185,0.93268335,0.06731665,0.08035185,-0.4993111,-0.49931073
2811,0.08035371,0.93268335,0.06731665,0.08035371,-0.49931073,-0.4993099
2812,0.080355555,0.93268335,0.06731665,0.080355555,-0.4993099,-0.49930978
2813,0.08035741,0.93268335,0.06731665,0.08035741,-0.49930978,-0.49930918
2814,0.08035926,0.93268335,0.06731665,0.08035926,-0.49930918,-0.4993086
2815,0.08036111,0.93266666,0.06733334,0.08036111,-0.4993086,-0.49930835
2816,0.08036296,0.93266666,0.06733334,0.08036296,-0.49930835,-0.49930787
2817,0.080364816,0.93266666,0.06733334,0.080364816,-0.49930787,-0.49930775
2818,0.08036666,0.93266666,0.06733334,0.08036666,-0.49930775,-0.49930692
2819,0.08036666,0.93265,0.06734997,0.08036666,-0.49930692,-0.49930656
2820,0.08036852,0.93265,0.06734997,0.08036852,-0.49930656,-0.49930632
2821,0.080370374,0.93265,0.06734997,0.080370374,-0.49930632,-0.4993056
2822,0.080370374,0.93263334,0.06736666,0.080370374,-0.4993056,-0.499305
2823,0.08037222,0.93263334,0.06736666,0.08037222,-0.499305,-0.4993044
2824,0.08037408,0.93263334,0.06736666,0.08037408,-0.4993044,-0.49930418
2825,0.080375925,0.93263334,0.06736666,0.080375925,-0.49930418,-0.49930406
2826,0.08037778,0.93263334,0.06736666,0.08037778,-0.49930406,-0.49930286
2827,0.08037963,0.93263334,0.06736666,0.08037963,-0.49930286,-0.49930274
2828,0.08038148,0.93263334,0.06736666,0.08038148,-0.49930274,-0.4993024
2829,0.08038333,0.93263334,0.06736666,0.08038333,-0.4993024,-0.4993018
2830,0.080385186,0.93263334,0.06736666,0.080385186,-0.4993018,-0.49930143
2831,0.08038703,0.93263334,0.06736666,0.08038703,-0.49930143,-0.49930096
2832,0.080390744,0.93263334,0.06736666,0.080390744,-0.49930096,-0.49930036
2833,0.08039259,0.93263334,0.06736666,0.08039259,-0.49930036,-0.49929988
2834,0.08039445,0.93263334,0.06736666,0.08039445,-0.49929988,-0.49929976
2835,0.080396295,0.93263334,0.06736666,0.080396295,-0.49929976,-0.4992994
2836,0.08039815,0.93263334,0.06736666,0.08039815,-0.4992994,-0.49929917
2837,0.0804,0.93263334,0.06736666,0.0804,-0.49929917,-0.49929726
2838,0.0804037,0.93263334,0.06736666,0.0804037,-0.49929726,-0.49929667
2839,0.0804037,0.93261665,0.06738335,0.0804037,-0.49929667,-0.49929643
2840,0.080405556,0.93261665,0.06738335,0.080405556,-0.49929643,-0.4992963
2841,0.080405556,0.9326,0.06739998,0.080405556,-0.4992963,-0.4992962
2842,0.08040741,0.9326,0.06739998,0.08040741,-0.4992962,-0.49929607
2843,0.08040926,0.9326,0.06739998,0.08040926,-0.49929607,-0.49929595
2844,0.080411114,0.9326,0.06739998,0.080411114,-0.49929595,-0.49929583
2845,0.080411114,0.93258333,0.06741667,0.080411114,-0.49929583,-0.4992957
2846,0.08041296,0.93256664,0.06743336,0.08041296,-0.4992957,-0.4992956
2847,0.08041482,0.93256664,0.06743336,0.08041482,-0.4992956,-0.49929464
2848,0.080416664,0.93256664,0.06743336,0.080416664,-0.49929464,-0.49929416
2849,0.08041852,0.93256664,0.06743336,0.08041852,-0.49929416,-0.49929357
2850,0.08042037,0.93256664,0.06743336,0.08042037,-0.49929357,-0.49929285
2851,0.08042222,0.93255,0.06744999,0.08042222,-0.49929285,-0.4992925
2852,0.08042407,0.93255,0.06744999,0.08042407,-0.4992925,-0.49929237
2853,0.08042407,0.9325333,0.067466676,0.08042407,-0.49929237,-0.4992919
2854,0.080425926,0.9325333,0.067466676,0.080425926,-0.4992919,-0.4992901
2855,0.08042963,0.9325333,0.067466676,0.08042963,-0.4992901,-0.49928975
2856,0.08043148,0.9325333,0.067466676,0.08043148,-0.49928975,-0.49928963
2857,0.08043333,0.9325333,0.067466676,0.08043333,-0.49928963,-0.49928904
2858,0.08043519,0.9325333,0.067466676,0.08043519,-0.49928904,-0.49928838
2859,0.08043519,0.9325167,0.067483306,0.08043519,-0.49928838,-0.49928683
2860,0.080437034,0.9325167,0.067483306,0.080437034,-0.49928683,-0.4992867
2861,0.08043889,0.9325167,0.067483306,0.08043889,-0.4992867,-0.4992866
2862,0.08044259,0.9325167,0.067483306,0.08044259,-0.4992866,-0.49928528
2863,0.08044445,0.9325167,0.067483306,0.08044445,-0.49928528,-0.49928504
2864,0.080446295,0.9325167,0.067483306,0.080446295,-0.49928504,-0.49928468
2865,0.08044815,0.9325167,0.067483306,0.08044815,-0.49928468,-0.49928457
2866,0.08045,0.9325167,0.067483306,0.08045,-0.49928457,-0.49928445
2867,0.0804537,0.9325167,0.067483306,0.0804537,-0.49928445,-0.49928385
2868,0.08045556,0.9325167,0.067483306,0.08045556,-0.49928385,-0.4992835
2869,0.080457404,0.9325167,0.067483306,0.080457404,-0.4992835,-0.49928337
2870,0.08045926,0.9325167,0.067483306,0.08045926,-0.49928337,-0.49928266
2871,0.080461115,0.9325167,0.067483306,0.080461115,-0.49928266,-0.49928254
2872,0.08046482,0.9325167,0.067483306,0.08046482,-0.49928254,-0.49928182
2873,0.080466665,0.9325167,0.067483306,0.080466665,-0.49928182,-0.4992811
2874,0.08046852,0.9325167,0.067483306,0.08046852,-0.4992811,-0.499281
2875,0.08047222,0.9325167,0.067483306,0.08047222,-0.499281,-0.49928063
2876,0.08047407,0.9325,0.067499995,0.08047407,-0.49928063,-0.4992804
2877,0.08047593,0.9325,0.067499995,0.08047593,-0.4992804,-0.4992798
2878,0.080477774,0.9325,0.067499995,0.080477774,-0.4992798,-0.49927944
2879,0.08047963,0.9325,0.067499995,0.08047963,-0.49927944,-0.49927908
2880,0.08048333,0.9325,0.067499995,0.08048333,-0.49927908,-0.49927884
2881,0.08048519,0.9325,0.067499995,0.08048519,-0.49927884,-0.49927813
2882,0.08048519,0.9324833,0.067516685,0.08048519,-0.49927813,-0.49927753
2883,0.080487035,0.9324833,0.067516685,0.080487035,-0.49927753,-0.49927717
2884,0.080487035,0.9324667,0.067533314,0.080487035,-0.49927717,-0.49927646
2885,0.08048889,0.9324667,0.067533314,0.08048889,-0.49927646,-0.49927634
2886,0.08048889,0.93245,0.06755,0.08048889,-0.49927634,-0.4992761
2887,0.08049074,0.93245,0.06755,0.08049074,-0.4992761,-0.49927586
2888,0.08049259,0.93245,0.06755,0.08049259,-0.49927586,-0.49927527
2889,0.08049444,0.93245,0.06755,0.08049444,-0.49927527,-0.49927372
2890,0.0804963,0.93245,0.06755,0.0804963,-0.49927372,-0.49927348
2891,0.08049815,0.93245,0.06755,0.08049815,-0.49927348,-0.49927336
2892,0.080501854,0.93245,0.06755,0.080501854,-0.49927336,-0.49927312
2893,0.080501854,0.9324333,0.06756669,0.080501854,-0.49927312,-0.49927288
2894,0.080501854,0.9324167,0.06758332,0.080501854,-0.49927288,-0.49927253
2895,0.0805037,0.9324167,0.06758332,0.0805037,-0.49927253,-0.49927217
2896,0.08050556,0.9324167,0.06758332,0.08050556,-0.49927217,-0.49927193
2897,0.08050556,0.9324,0.06760001,0.08050556,-0.49927193,-0.49927157
2898,0.080507405,0.9324,0.06760001,0.080507405,-0.49927157,-0.49927086
2899,0.08050926,0.9324,0.06760001,0.08050926,-0.49927086,-0.4992699
2900,0.08050926,0.93238336,0.06761664,0.08050926,-0.4992699,-0.4992686
2901,0.08051111,0.93238336,0.06761664,0.08051111,-0.4992686,-0.4992681
2902,0.08051111,0.93236667,0.06763333,0.08051111,-0.4992681,-0.49926692
2903,0.08051482,0.93236667,0.06763333,0.08051482,-0.49926692,-0.49926597
2904,0.080516666,0.93236667,0.06763333,0.080516666,-0.49926597,-0.4992656
2905,0.08051852,0.93236667,0.06763333,0.08051852,-0.4992656,-0.49926513
2906,0.080522224,0.93236667,0.06763333,0.080522224,-0.49926513,-0.4992649
2907,0.08052407,0.93236667,0.06763333,0.08052407,-0.4992649,-0.49926418
2908,0.08052593,0.93236667,0.06763333,0.08052593,-0.49926418,-0.49926358
2909,0.08052963,0.93236667,0.06763333,0.08052963,-0.49926358,-0.499263
2910,0.08053148,0.93236667,0.06763333,0.08053148,-0.499263,-0.49926263
2911,0.08053333,0.93236667,0.06763333,0.08053333,-0.49926263,-0.4992625
2912,0.08053519,0.93236667,0.06763333,0.08053519,-0.4992625,-0.4992624
2913,0.080537036,0.93236667,0.06763333,0.080537036,-0.4992624,-0.49926192
2914,0.08053889,0.93236667,0.06763333,0.08053889,-0.49926192,-0.49926144
2915,0.08054074,0.93236667,0.06763333,0.08054074,-0.49926144,-0.4992612
2916,0.080542594,0.93236667,0.06763333,0.080542594,-0.4992612,-0.49926072
2917,0.08054444,0.93236667,0.06763333,0.08054444,-0.49926072,-0.49926013
2918,0.0805463,0.93236667,0.06763333,0.0805463,-0.49926013,-0.4992594
2919,0.080548145,0.93236667,0.06763333,0.080548145,-0.4992594,-0.49925882
2920,0.080548145,0.93235,0.06765002,0.080548145,-0.49925882,-0.49925822
2921,0.08055,0.93235,0.06765002,0.08055,-0.49925822,-0.49925774
2922,0.080551855,0.93235,0.06765002,0.080551855,-0.49925774,-0.4992574
2923,0.080551855,0.93233335,0.06766665,0.080551855,-0.4992574,-0.4992563
2924,0.0805537,0.93233335,0.06766665,0.0805537,-0.4992563,-0.4992556
2925,0.08055556,0.93233335,0.06766665,0.08055556,-0.4992556,-0.499255
2926,0.080557406,0.93233335,0.06766665,0.080557406,-0.499255,-0.49925464
2927,0.08055926,0.93233335,0.06766665,0.08055926,-0.49925464,-0.4992543
2928,0.08056111,0.93233335,0.06766665,0.08056111,-0.4992543,-0.4992538
2929,0.080562964,0.93233335,0.06766665,0.080562964,-0.4992538,-0.49925238
2930,0.08056481,0.93233335,0.06766665,0.08056481,-0.49925238,-0.4992519
2931,0.08056667,0.93233335,0.06766665,0.08056667,-0.4992519,-0.49925095
2932,0.08056852,0.93231666,0.06768334,0.08056852,-0.49925095,-0.49925047
2933,0.08057037,0.93231666,0.06768334,0.08057037,-0.49925047,-0.49925035
2934,0.080572225,0.93231666,0.06768334,0.080572225,-0.49925035,-0.49924952
2935,0.08057407,0.93231666,0.06768334,0.08057407,-0.49924952,-0.49924904
2936,0.08057593,0.93231666,0.06768334,0.08057593,-0.49924904,-0.49924892
2937,0.080577776,0.93231666,0.06768334,0.080577776,-0.49924892,-0.49924868
2938,0.08057963,0.93231666,0.06768334,0.08057963,-0.49924868,-0.4992481
2939,0.08058148,0.93231666,0.06768334,0.08058148,-0.4992481,-0.49924612
2940,0.080583334,0.93231666,0.06768334,0.080583334,-0.49924612,-0.4992442
2941,0.08058518,0.93231666,0.06768334,0.08058518,-0.4992442,-0.49924362
2942,0.08058704,0.93231666,0.06768334,0.08058704,-0.49924362,-0.4992435
2943,0.08058889,0.93231666,0.06768334,0.08058889,-0.4992435,-0.49924278
2944,0.08059074,0.93231666,0.06768334,0.08059074,-0.49924278,-0.49924254
2945,0.080592595,0.9323,0.06770003,0.080592595,-0.49924254,-0.4992417
2946,0.08059444,0.9323,0.06770003,0.08059444,-0.4992417,-0.49924147
2947,0.0805963,0.9323,0.06770003,0.0805963,-0.49924147,-0.499241
2948,0.080598146,0.9323,0.06770003,0.080598146,-0.499241,-0.49924076
2949,0.080598146,0.93228334,0.06771666,0.080598146,-0.49924076,-0.49924064
2950,0.08060185,0.93228334,0.06771666,0.08060185,-0.49924064,-0.49924016
2951,0.080603704,0.93228334,0.06771666,0.080603704,-0.49924016,-0.49924004
2952,0.08060556,0.93228334,0.06771666,0.08060556,-0.49924004,-0.49923933
2953,0.08060741,0.93228334,0.06771666,0.08060741,-0.49923933,-0.4992391
2954,0.08060926,0.93228334,0.06771666,0.08060926,-0.4992391,-0.49923873
2955,0.08061111,0.93228334,0.06771666,0.08061111,-0.49923873,-0.49923837
2956,0.08061481,0.93228334,0.06771666,0.08061481,-0.49923837,-0.499238
2957,0.08061667,0.93228334,0.06771666,0.08061667,-0.499238,-0.4992379
2958,0.08061667,0.93226665,0.06773335,0.08061667,-0.4992379,-0.49923706
2959,0.080618516,0.93226665,0.06773335,0.080618516,-0.49923706,-0.49923682
2960,0.080618516,0.93225,0.06774998,0.080618516,-0.49923682,-0.49923635
2961,0.08062037,0.93225,0.06774998,0.08062037,-0.49923635,-0.49923587
2962,0.08062222,0.93225,0.06774998,0.08062222,-0.49923587,-0.49923563
2963,0.080624074,0.93225,0.06774998,0.080624074,-0.49923563,-0.49923456
2964,0.08062593,0.93225,0.06774998,0.08062593,-0.49923456,-0.49923396
2965,0.08062778,0.93225,0.06774998,0.08062778,-0.49923396,-0.49923325
2966,0.08062778,0.93223333,0.06776667,0.08062778,-0.49923325,-0.49923265
2967,0.08062963,0.93223333,0.06776667,0.08062963,-0.49923265,-0.49923253
2968,0.08063148,0.93223333,0.06776667,0.08063148,-0.49923253,-0.49923158
2969,0.080633335,0.93223333,0.06776667,0.080633335,-0.49923158,-0.49923146
2970,0.08063518,0.93223333,0.06776667,0.08063518,-0.49923146,-0.49923098
2971,0.08063704,0.93223333,0.06776667,0.08063704,-0.49923098,-0.49923015
2972,0.080638885,0.93223333,0.06776667,0.080638885,-0.49923015,-0.49922884
2973,0.08064074,0.93221664,0.067783356,0.08064074,-0.49922884,-0.49922848
2974,0.080642596,0.93221664,0.067783356,0.080642596,-0.49922848,-0.49922824
2975,0.08064444,0.93221664,0.067783356,0.08064444,-0.49922824,-0.49922776
2976,0.0806463,0.93221664,0.067783356,0.0806463,-0.49922776,-0.4992273
2977,0.08064815,0.93221664,0.067783356,0.08064815,-0.4992273,-0.49922693
2978,0.08065,0.93221664,0.067783356,0.08065,-0.49922693,-0.49922657
2979,0.08065185,0.93221664,0.067783356,0.08065185,-0.49922657,-0.49922645
2980,0.080653705,0.9322,0.067799985,0.080653705,-0.49922645,-0.4992255
2981,0.08065555,0.9322,0.067799985,0.08065555,-0.4992255,-0.4992249
2982,0.08065741,0.9322,0.067799985,0.08065741,-0.4992249,-0.49922466
2983,0.08065926,0.9322,0.067799985,0.08065926,-0.49922466,-0.4992242
2984,0.08066111,0.9322,0.067799985,0.08066111,-0.4992242,-0.49922407
2985,0.08066481,0.9321833,0.067816675,0.08066481,-0.49922407,-0.49922383
2986,0.08066667,0.9321833,0.067816675,0.08066667,-0.49922383,-0.4992237
2987,0.08066852,0.9321833,0.067816675,0.08066852,-0.4992237,-0.499223
2988,0.08067037,0.9321833,0.067816675,0.08067037,-0.499223,-0.49922264
2989,0.08067222,0.9321833,0.067816675,0.08067222,-0.49922264,-0.49922085
2990,0.080674075,0.9321833,0.067816675,0.080674075,-0.49922085,-0.49921954
2991,0.08067592,0.9321833,0.067816675,0.08067592,-0.49921954,-0.49921846
2992,0.08067778,0.9321833,0.067816675,0.08067778,-0.49921846,-0.49921834
