AUM,Cross Entropy
0.9477142691612244,0.9153763651847839
0.9342948198318481,0.9443102478981018
0.9390199780464172,0.9282822608947754
0.9369510412216187,0.9291532039642334
0.9378814697265625,0.9318125247955322
0.9418042898178101,0.9434674978256226
0.9401029944419861,0.9332208633422852
0.9452295303344727,0.9254177212715149
0.9271034002304077,0.9361562728881836
0.9376235008239746,0.9327472448348999
